DATA,HORA,USUARIO,MODULO,OPERACAO,CONTROLE,PRODUTO,CLIENTE
2019-10-28,0806,1,PEDEDATA,Data valida: 28/10/19 e hora 08:06:41 por SISTEMA,,,
2019-10-28,0850,1,PESPRO,Alt 1111-ESM.SINT.1/4 Prc venda,,,
2019-10-28,0850,1,PESPRO,Alt 1080-LATEX 1/4 SUVIN Prc venda,,,
2019-10-28,0851,1,PESPRO,Alt 914-FITA MULT.10 Prc venda,,,
2019-10-28,0851,1,PESPRO,Alt 915-FITA MULT.10P/M Prc venda,,,
2019-10-28,0851,1,PESPRO,Alt 916-FITA MULT.20 Prc venda,,,
2019-10-28,0852,1,PESPRO,Alt 917-FITA MULT.20P/M Prc venda,,,
2019-10-28,0853,1,PESPRO,Alt 2223-. nome res. Prc venda,,,
2019-10-28,0853,1,PESPRO,Alt 2223-FITA MULTIUSO05 nome res.,,,
2019-10-28,0854,1,PESPRO,Alt 2224-. nome res. Prc venda,,,
2019-10-28,0855,1,PESPRO,Alt 2225-. nome res. Prc venda,,,
2019-10-28,0856,1,PESPRO,Alt 2227-. nome res. Prc venda,,,
2019-10-28,0856,1,PESPRO,Alt 2225-FITA MULT.15 Prc venda,,,
2019-10-28,0856,1,PESPRO,Alt 2227-FITA MULT.15P/M,,,
2019-10-28,0857,1,PESPRO,Alt 2227-FITA MULT.15P/M,,,
2019-10-28,0857,1,PESPRO,Alt 2225-FITA MULT.15,,,
2019-10-28,0857,1,PESPRO,Alt 2224-FITA MULT.05P/M,,,
2019-10-28,0959,1,PESPRO,Alt 2228-. nome res. Prc venda,,,
2019-10-28,1000,1,PESPRO,Alt 1018-JUNCAO ESG.2 Prc venda,,,
2019-10-28,1000,1,PESPRO,Alt 2147-TRENA 7M EMBORR Prc venda,,,
2019-10-28,1000,1,PESPRO,Alt 1096-ENGATE FLEX0.60 Prc venda,,,
2019-10-28,1001,1,PESPRO,Alt 1093-ENGATE FLEX0.40 Prc venda,,,
2019-10-28,1001,1,PESPRO,Alt 506-CLIP C.ACO 1/8 Prc venda,,,
2019-10-28,1001,1,PESPRO,Alt 1519-REG.ESF.GAS Prc venda,,,
2019-10-28,1001,1,PESPRO,Alt 58-ALICATE AMPERIM Prc venda,,,
2019-10-28,1226,1,PESPRO,"Alt 2131-MORINGA 1,5L Prc venda",,,
2019-10-29,0756,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-10-29,0756,1,PEDEDATA,Data valida: 29/10/19 e hora 07:56:43 por SISTEMA,,,
2019-10-29,1626,1,PESPRO,Alt 1609-SIFAO M.P.AMERI Prc venda,,,
2019-10-30,0817,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-10-30,0817,1,PEDEDATA,Data valida: 30/10/19 e hora 08:17:23 por SISTEMA,,,
2019-10-31,0808,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-10-31,0808,1,PEDEDATA,Data valida: 31/10/19 e hora 08:08:11 por SISTEMA,,,
2019-10-31,1534,1,PESPRO,Alt 1851-VALVULA TANQUE Prc venda,,,
2019-10-31,1722,1,PESPRO,Alt 902-FITA ISOL.1OM Prc venda,,,
2019-11-01,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-01,0701,1,PEDEDATA,Data valida: 01/11/19 e hora 07:01:07 por SISTEMA,,,
2019-11-02,0920,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-02,0920,1,PEDEDATA,Data valida: 02/11/19 e hora 09:20:35 por SISTEMA,,,
2019-11-04,0735,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-04,0735,1,PEDEDATA,Data valida: 04/11/19 e hora 07:35:38 por SISTEMA,,,
2019-11-04,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-05,0749,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-05,0749,1,PEDEDATA,Data valida: 05/11/19 e hora 07:49:42 por SISTEMA,,,
2019-11-06,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-06,0805,1,PEDEDATA,Data valida: 06/11/19 e hora 08:05:45 por SISTEMA,,,
2019-11-07,0804,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-07,0804,1,PEDEDATA,Data valida: 07/11/19 e hora 08:04:09 por SISTEMA,,,
2019-11-07,1227,1,DEVPRO1,"Dev.merc cliente $20,60",,,
2019-11-07,1434,1,PESPRO,Alt 677-LIXA P/FERRO Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 1174-LUVA MAR.3/4 Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 1729-TELA VIV.0.80 G Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 1728-TELA VIV.1M GAL Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 83-AQUECEDOR LOREN Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 205-BROCA WIDEA 08 Prc venda,,,
2019-11-07,1435,1,PESPRO,Alt 404-CAPA DE CHUVA Prc venda,,,
2019-11-07,1436,1,PESPRO,Alt 521-COLHER PED07-08 Prc venda,,,
2019-11-07,1436,1,PESPRO,Alt 521-COLHER PED07-08 Prc venda,,,
2019-11-07,1436,1,PESPRO,Alt 520-COLHER PEDR.06 Prc venda,,,
2019-11-07,1436,1,PESPRO,Alt 682-DESENT.TUF.5M Prc venda,,,
2019-11-08,0803,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-08,0804,1,PEDEDATA,Data valida: 08/11/19 e hora 08:03:58 por SISTEMA,,,
2019-11-09,0807,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-09,0807,1,PEDEDATA,Data valida: 09/11/19 e hora 08:07:36 por SISTEMA,,,
2019-11-11,0806,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-11,0806,1,PEDEDATA,Data valida: 11/11/19 e hora 08:06:11 por SISTEMA,,,
2019-11-11,0809,1,PESPRO,Alt 2144-TESOURA U.GERAL Prc venda,,,
2019-11-12,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-12,0752,1,PEDEDATA,Data valida: 12/11/19 e hora 07:52:09 por SISTEMA,,,
2019-11-13,0804,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-13,0804,1,PEDEDATA,Data valida: 13/11/19 e hora 08:04:31 por SISTEMA,,,
2019-11-14,0811,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-14,0811,1,PEDEDATA,Data valida: 14/11/19 e hora 08:11:10 por SISTEMA,,,
2019-11-14,0937,1,PESPRO,Alt 2041-ARGOLA P/VARAO nome res.,,,
2019-11-14,1005,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-14,1645,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-15,0919,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-15,0919,1,PEDEDATA,Data valida: 15/11/19 e hora 09:19:15 por SISTEMA,,,
2019-11-16,0846,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-16,0846,1,PEDEDATA,Data valida: 16/11/19 e hora 08:46:10 por SISTEMA,,,
2019-11-18,0811,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-18,0811,1,PEDEDATA,Data valida: 18/11/19 e hora 08:11:29 por SISTEMA,,,
2019-11-18,1855,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-19,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-19,0802,1,PEDEDATA,Data valida: 19/11/19 e hora 08:02:57 por SISTEMA,,,
2019-11-19,1451,1,PESPRO,Alt 813-EXTENSAO 3M Prc venda,,,
2019-11-19,1451,1,PESPRO,Alt 1805-TUBO BACIA AJUS Prc venda,,,
2019-11-19,1452,1,PESPRO,Alt 1504-REGISTRO FILTRO Prc venda,,,
2019-11-19,1452,1,PESPRO,Alt 1672-TALHAD.LISA 3/4 Prc venda,,,
2019-11-19,1453,1,PESPRO,Alt 1053-LAMPADA MISTA nome res. Prc venda,,,
2019-11-19,1453,1,PESPRO,Alt 860-CONVERT.FERRUGE Prc venda,,,
2019-11-19,1453,1,PESPRO,Alt 1150-LUVA RASPA/TEC. Prc venda,,,
2019-11-19,1715,1,PESPRO,Alt 2124-SAPATA Prc venda,,,
2019-11-20,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-20,0805,1,PEDEDATA,Data valida: 20/11/19 e hora 08:05:42 por SISTEMA,,,
2019-11-20,0905,1,PESPRO,Alt 1263-CAIXA MOLA 3.5 Prc venda,,,
2019-11-20,0906,1,PESPRO,Alt 1264-CAIXA MOLA 4.5 Prc venda,,,
2019-11-20,0930,1,PESPRO,Alt 1331-PENEIRA AREIA Prc venda,,,
2019-11-20,0930,1,PESPRO,Alt 1332-PENEIRA FEIJAO Prc venda,,,
2019-11-20,0931,1,PESPRO,Alt 1330-PENEIRA CAL Prc venda,,,
2019-11-21,0710,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-21,0710,1,PEDEDATA,Data valida: 21/11/19 e hora 07:10:37 por SISTEMA,,,
2019-11-22,0804,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-22,0804,1,PEDEDATA,Data valida: 22/11/19 e hora 08:04:38 por SISTEMA,,,
2019-11-23,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-23,0805,1,PEDEDATA,Data valida: 23/11/19 e hora 08:05:31 por SISTEMA,,,
2019-11-23,0811,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-23,0847,1,TROUSU,"Tentativa de acesso ao usuario  1-SISTEMA com senha ,,",,,
2019-11-23,0847,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha P02,,,
2019-11-23,0847,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-23,1132,1,PESPRO,Alt 559-CONECTOR F.1/2 Prc venda,,,
2019-11-23,1133,1,PESPRO,Alt 566-CONECTOR M.1/2 Prc venda,,,
2019-11-23,1133,1,PESPRO,Alt 653-COTOVELO LR 1/2 Prc venda,,,
2019-11-23,1134,1,PESPRO,Alt 396-CAP LATAO 1 Prc venda,,,
2019-11-25,0803,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-25,0803,1,PEDEDATA,Data valida: 25/11/19 e hora 08:03:45 por SISTEMA,,,
2019-11-25,1346,1,PESPRO,Alt 454-VIAPLUS 7000 CX Prc venda,,,
2019-11-26,0813,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-26,0813,1,PEDEDATA,Data valida: 26/11/19 e hora 08:13:17 por SISTEMA,,,
2019-11-27,0803,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-27,0803,1,PEDEDATA,Data valida: 27/11/19 e hora 08:03:44 por SISTEMA,,,
2019-11-27,1212,1,PESPRO,Alt 2070-ALAV.INCLI.AF/I Prc venda,,,
2019-11-27,1212,1,PESPRO,Alt 2071-ALAV.RETA AF/R Prc venda,,,
2019-11-27,1213,1,PESPRO,Alt 1986-DUCHAO CARDAL nome res. Prc venda,,,
2019-11-27,1214,1,PESPRO,Alt 1987-DUCHA SUPR.CARD nome res. Prc venda,,,
2019-11-27,1216,1,PESPRO,Alt 1544-RES.CARDAL 114 nome res.,,,
2019-11-27,1345,1,PESPRO,Alt 308-CADEADO P.ACO Prc venda,,,
2019-11-27,1345,1,PESPRO,Alt 843-FECH.TRAVA LAT. Prc venda,,,
2019-11-27,1346,1,PESPRO,Alt 844-FECH.P.ACO 4000 nome res. Prc venda,,,
2019-11-27,1430,1,PESPRO,Alt 1572-SALVA REGIS.C50 Prc venda,,,
2019-11-27,1430,1,PESPRO,Alt 44-COLA ARALD.10 M Prc venda,,,
2019-11-27,1430,1,PESPRO,Alt 1098-ENGATE FLEX1.50 nome res.,,,
2019-11-27,1431,1,PESPRO,Alt 2072-TRANSFORM.1010W nome res. Prc venda,,,
2019-11-28,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-28,0802,1,PEDEDATA,Data valida: 28/11/19 e hora 08:02:07 por SISTEMA,,,
2019-11-29,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-29,0802,1,PEDEDATA,Data valida: 29/11/19 e hora 08:02:41 por SISTEMA,,,
2019-11-30,0825,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-11-30,0825,1,PEDEDATA,Data valida: 30/11/19 e hora 08:25:49 por SISTEMA,,,
2019-12-02,0759,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-02,0759,1,PEDEDATA,Data valida: 02/12/19 e hora 07:59:07 por SISTEMA,,,
2019-12-03,0807,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-03,0807,1,PEDEDATA,Data valida: 03/12/19 e hora 08:07:28 por SISTEMA,,,
2019-12-03,1505,1,PESPRO,Alt 116-BANDEJA GRANDE Prc venda,,,
2019-12-03,1505,1,PESPRO,Alt 117-BANDEJA PEQUENA Prc venda,,,
2019-12-03,1506,1,PESPRO,Alt 1561-ROLO ESP.15 Prc venda,,,
2019-12-03,1506,1,PESPRO,Alt 1117-DESEMP.ACO LISA Prc venda,,,
2019-12-03,1507,1,PESPRO,Alt 675-DESEMP.ACO DENT Prc venda,,,
2019-12-04,0755,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-04,0755,1,PEDEDATA,Data valida: 04/12/19 e hora 07:55:16 por SISTEMA,,,
2019-12-04,1042,1,PESPRO,Alt 431-CERA POLIDORA Prc venda,,,
2019-12-04,1042,1,PESPRO,Alt 475-CHAVE COMBIN.08 Prc venda,,,
2019-12-04,1042,1,PESPRO,Alt 593-CORTADOR FORMIC Prc venda,,,
2019-12-04,1043,1,PESPRO,Alt 894-FITA ANTIDERRAP Prc venda,,,
2019-12-04,1043,1,PESPRO,Alt 1313-PARAF.SANIT.12 Prc venda,,,
2019-12-04,1043,1,PESPRO,Alt 1780-TORN.TANQUE/MAQ Prc venda,,,
2019-12-04,1043,1,PESPRO,Alt 2106-FIXCUBA Prc venda,,,
2019-12-04,1044,1,PESPRO,Alt 615-COTOV.C/VIS.4X2 Prc venda,,,
2019-12-05,0817,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-05,0817,1,PEDEDATA,Data valida: 05/12/19 e hora 08:17:20 por SISTEMA,,,
2019-12-05,1345,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-05,1813,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENH,,,
2019-12-05,1813,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENHSA,,,
2019-12-05,1813,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-06,0745,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-06,0745,1,PEDEDATA,Data valida: 06/12/19 e hora 07:45:34 por SISTEMA,,,
2019-12-06,0905,1,PESPRO,Alt 145-BLOCO CIMENTO15 Prc venda,,,
2019-12-06,1531,1,PESPRO,Alt 1867-VASSOURA NYLON Prc venda,,,
2019-12-06,1531,1,PESPRO,Alt 1868-VASSOURA FLORIS Prc venda,,,
2019-12-06,1532,1,PESPRO,Alt 1871-VASSOURA PELO Prc venda,,,
2019-12-06,1532,1,PESPRO,Alt 1869-VASSOURA PIACAV Prc venda,,,
2019-12-07,0816,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-07,0816,1,PEDEDATA,Data valida: 07/12/19 e hora 08:16:36 por SISTEMA,,,
2019-12-09,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-09,0802,1,PEDEDATA,Data valida: 09/12/19 e hora 08:02:45 por SISTEMA,,,
2019-12-09,1602,1,PESPRO,Alt 1905-ZARCAO 225ML Prc venda,,,
2019-12-09,1602,1,PESPRO,Alt 12-AGUA RAZ L. Prc venda,,,
2019-12-09,1602,1,PESPRO,Alt 1471-QUEROSENE L. Prc venda,,,
2019-12-09,1603,1,PESPRO,Alt 1750-THINNER LITRO Prc venda,,,
2019-12-09,1603,1,PESPRO,Alt 1751-THINNER GALAO Prc venda,,,
2019-12-09,1612,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-10,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-10,0805,1,PEDEDATA,Data valida: 10/12/19 e hora 08:05:48 por SISTEMA,,,
2019-12-10,1038,1,PESPRO,Alt 1165-LUVA ESG.4 Prc venda,,,
2019-12-10,1038,1,PESPRO,Alt 685-DESENT.BACIA Prc venda,,,
2019-12-10,1038,1,PESPRO,Alt 1441-PREGO 19X36 C/C Prc venda,,,
2019-12-10,1038,1,PESPRO,Alt 1428-PROL.REGISTRO Prc venda,,,
2019-12-10,1039,1,PESPRO,Alt 1663-CHUVEIRINHO Prc venda,,,
2019-12-11,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-11,0802,1,PEDEDATA,Data valida: 11/12/19 e hora 08:02:04 por SISTEMA,,,
2019-12-11,1730,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-12,0731,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-12,0731,1,PEDEDATA,Data valida: 12/12/19 e hora 07:31:33 por SISTEMA,,,
2019-12-12,0904,1,PESPRO,Alt 567-CONECTOR M.3/4 Prc venda,,,
2019-12-12,0904,1,PESPRO,Alt 569-CONECTOR M.11/4 Prc venda,,,
2019-12-12,0904,1,PESPRO,Alt 245-BUCHA 3/4X1/2 Prc venda,,,
2019-12-13,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-13,0752,1,PEDEDATA,Data valida: 13/12/19 e hora 07:52:01 por SISTEMA,,,
2019-12-13,1312,1,PESPRO,Alt 1012-JIMO CUPIM AERO Prc venda,,,
2019-12-14,0816,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-14,0816,1,PEDEDATA,Data valida: 14/12/19 e hora 08:16:27 por SISTEMA,,,
2019-12-16,0734,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-16,0734,1,PEDEDATA,Data valida: 16/12/19 e hora 07:34:21 por SISTEMA,,,
2019-12-16,1750,1,PESPRO,Alt 854-FERRO 5/16 Prc venda,,,
2019-12-16,1754,1,PESPRO,Alt 851-FERRO 3/8 Prc venda,,,
2019-12-16,1800,1,PESPRO,Alt 854-FERRO 5/16 Prc venda,,,
2019-12-16,1802,1,PESPRO,Alt 851-FERRO 3/8 Prc venda,,,
2019-12-17,0811,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-17,0811,1,PEDEDATA,Data valida: 17/12/19 e hora 08:11:35 por SISTEMA,,,
2019-12-17,1834,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-18,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-18,0752,1,PEDEDATA,Data valida: 18/12/19 e hora 07:52:09 por SISTEMA,,,
2019-12-19,0712,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-19,0712,1,PEDEDATA,Data valida: 19/12/19 e hora 07:12:08 por SISTEMA,,,
2019-12-19,0901,1,PESPRO,Alt 2125-PEDRA MIRACEMA Prc venda,,,
2019-12-20,0725,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-20,0725,1,PEDEDATA,Data valida: 20/12/19 e hora 07:25:50 por SISTEMA,,,
2019-12-20,1444,1,PESPRO,Alt 1147-LUVA COR.2 MARR Prc venda,,,
2019-12-20,1444,1,PESPRO,Alt 1335-PILHA PEQ.AA Prc venda,,,
2019-12-20,1444,1,PESPRO,Alt 692-DISCO C.ACO 7 Prc venda,,,
2019-12-20,1444,1,PESPRO,Alt 52-ALICATE UNIVER. Prc venda,,,
2019-12-20,1445,1,PESPRO,Alt 54-ALICATE CORTE Prc venda,,,
2019-12-20,1445,1,PESPRO,Alt 1039-LAMPADA GEL.E27 Prc venda,,,
2019-12-20,1547,1,PESPRO,Alt 1075-LAMP.LED BCA.6W Prc venda,,,
2019-12-20,1547,1,PESPRO,Alt 2140-LAMP.LED AM.7W Prc venda,,,
2019-12-20,1547,1,PESPRO,Alt 1752-LAMP.LED BCA.10 Prc venda,,,
2019-12-20,1548,1,PESPRO,Alt 2141-LAMP.LED AM.9W Prc venda,,,
2019-12-20,1548,1,PESPRO,Alt 2138-LAMP.LED AM.12W Prc venda,,,
2019-12-20,1548,1,PESPRO,Alt 2139-LAMP.LED BC.12W Prc venda,,,
2019-12-20,1549,1,PESPRO,Alt 1852-LAMP.LED BCA 9W nome res. Prc venda,,,
2019-12-21,0919,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-21,0919,1,PEDEDATA,Data valida: 21/12/19 e hora 09:19:38 por SISTEMA,,,
2019-12-23,0807,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-23,0807,1,PEDEDATA,Data valida: 23/12/19 e hora 08:07:03 por SISTEMA,,,
2019-12-23,1241,1,PESPRO,Alt 454-VIAPLUS 7000 CX Prc venda,,,
2019-12-23,1241,1,PESPRO,Alt 2099-VIAPLUS 5000 CX Prc venda,,,
2019-12-23,1241,1,PESPRO,Alt 1880-VEDATOP CAIXA12 Prc venda,,,
2019-12-23,1242,1,PESPRO,Alt 1889-VEDATOP GALAO3K Prc venda,,,
2019-12-23,1441,1,PESPRO,Alt 1675-TAPA FURO 3/4 Prc venda,,,
2019-12-23,1441,1,PESPRO,Alt 1851-VALVULA TANQUE Prc venda,,,
2019-12-23,1441,1,PESPRO,Alt 2152-LAMP.LED TUB.9W Prc venda,,,
2019-12-23,1442,1,PESPRO,Alt 2153-LAMP.LED TUB.20 Prc venda,,,
2019-12-24,0937,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-24,0937,1,PEDEDATA,Data valida: 24/12/19 e hora 09:37:20 por SISTEMA,,,
2019-12-26,0755,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-26,0755,1,PEDEDATA,Data valida: 26/12/19 e hora 07:55:06 por SISTEMA,,,
2019-12-26,1652,1,PESPRO,Alt 1735-TELHA AM244X92 Prc venda,,,
2019-12-26,1653,1,PESPRO,Alt 1736-TELHA AM244X110 Prc venda,,,
2019-12-26,1703,1,PESPRO,Alt 2120-TELHA AM183X110 Prc venda,,,
2019-12-27,0806,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-27,0806,1,PEDEDATA,Data valida: 27/12/19 e hora 08:06:03 por SISTEMA,,,
2019-12-28,0753,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-28,0753,1,PEDEDATA,Data valida: 28/12/19 e hora 07:53:08 por SISTEMA,,,
2019-12-28,0822,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-30,0803,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-30,0803,1,PEDEDATA,Data valida: 30/12/19 e hora 08:03:49 por SISTEMA,,,
2019-12-31,0839,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2019-12-31,0839,1,PEDEDATA,Data valida: 31/12/19 e hora 08:39:06 por SISTEMA,,,
2020-01-02,0803,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-02,0803,1,PEDEDATA,Data valida: 02/01/20 e hora 08:03:25 por SISTEMA,,,
2020-01-03,0731,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-03,0731,1,PEDEDATA,Data valida: 03/01/20 e hora 07:31:37 por SISTEMA,,,
2020-01-03,1303,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-03,1509,1,PESPRO,Alt 1740-CUMIEIRA FRANCE Prc venda,,,
2020-01-04,0753,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-04,0753,1,PEDEDATA,Data valida: 04/01/20 e hora 07:53:30 por SISTEMA,,,
2020-01-04,1014,1,PESPRO,Alt 1527-RELE FOTOELETRI Prc venda,,,
2020-01-06,0807,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-06,0807,1,PEDEDATA,Data valida: 06/01/20 e hora 08:07:10 por SISTEMA,,,
2020-01-06,1437,1,PESPRO,Alt 851-FERRO 3/8,,,
2020-01-07,0734,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-07,0734,1,PEDEDATA,Data valida: 07/01/20 e hora 07:34:46 por SISTEMA,,,
2020-01-07,1016,1,PESPRO,Alt 1880-VEDATOP CAIXA12 Prc venda,,,
2020-01-07,1533,1,PESPRO,Alt 920-FITA MULT.90 Prc venda,,,
2020-01-07,1533,1,PESPRO,Alt 921-FITA MULT.90P/M Prc venda,,,
2020-01-07,1533,1,PESPRO,Alt 1116-FITA M.USO 45 R Prc venda,,,
2020-01-08,0743,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-08,0743,1,PEDEDATA,Data valida: 08/01/20 e hora 07:43:20 por SISTEMA,,,
2020-01-08,1105,1,PESPRO,Alt 1777-TORN.PIA COZ.RE Prc venda,,,
2020-01-08,1105,1,PESPRO,Alt 1624-SILICONE BCO.BI Prc venda,,,
2020-01-08,1105,1,PESPRO,Alt 489-CHAVE LAVATORIO Prc venda,,,
2020-01-08,1106,1,PESPRO,Alt 594-CORTADOR 50 Prc venda,,,
2020-01-08,1106,1,PESPRO,Alt 595-CORTADOR 90 Prc venda,,,
2020-01-08,1106,1,PESPRO,Alt 454-VIAPLUS 7000 CX Prc venda,,,
2020-01-08,1107,1,PESPRO,Alt 1776-TORN.B.MOVEL ME Prc venda,,,
2020-01-08,1107,1,PESPRO,Alt 1527-RELE FOTOELETRI Prc venda,,,
2020-01-08,1107,1,PESPRO,Alt 721-DISJ.DIN 1P40A Prc venda,,,
2020-01-08,1107,1,PESPRO,Alt 1772-TORN.JARDIM CRO Prc venda,,,
2020-01-08,1108,1,PESPRO,Alt 1773-TORN.JARDIM AMA Prc venda,,,
2020-01-08,1108,1,PESPRO,Alt 1789-TORN.JARDIM ESF Prc venda,,,
2020-01-08,1108,1,PESPRO,Alt 1451-AUMENTO 1/2 CUR,,,
2020-01-08,1110,1,PESPRO,Alt 74-ANTENA INT.DIG. Prc venda,,,
2020-01-08,1110,1,PESPRO,Alt 1053-LAMPADA LED 40W Prc venda,,,
2020-01-08,1110,1,PESPRO,Alt 1337-PILHA GRANDE D Prc venda,,,
2020-01-08,1111,1,PESPRO,Alt 932-FOGAREIRO 2 BOC Prc venda,,,
2020-01-08,1111,1,PESPRO,Alt 1143-LUVA COR.3/4 M Prc venda,,,
2020-01-08,1359,1,PESPRO,Alt 869-FILTRO SALUS 6L Prc venda,,,
2020-01-09,0806,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-09,0806,1,PEDEDATA,Data valida: 09/01/20 e hora 08:06:45 por SISTEMA,,,
2020-01-09,1524,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-10,0757,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-10,0757,1,PEDEDATA,Data valida: 10/01/20 e hora 07:57:20 por SISTEMA,,,
2020-01-11,0815,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-11,0815,1,PEDEDATA,Data valida: 11/01/20 e hora 08:15:32 por SISTEMA,,,
2020-01-13,0745,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2020-01-13,0745,1,PEDEDATA,Data valida: 13/01/20 e hora 07:45:36 por SISTEMA,,,
2020-01-14,0738,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
